tweet_id,favorites,retweets,user_followers,user_favourites,date_time
883482846933004288,42662,8930,8796098,145904,2017-07-08 00:28:19+00:00
883360690899218434,21112,3347,8796098,145904,2017-07-07 16:22:55+00:00
883117836046086144,34576,6012,8796098,145904,2017-07-07 00:17:54+00:00
882992080364220416,22250,3514,8796098,145904,2017-07-06 15:58:11+00:00
882762694511734784,26314,4417,8795416,145902,2017-07-06 00:46:41+00:00
882627270321602560,26071,5495,8796098,145904,2017-07-05 15:48:34+00:00
882268110199369728,41744,10468,8796098,145904,2017-07-04 16:01:23+00:00
882045870035918850,27310,4413,8796098,145904,2017-07-04 01:18:17+00:00
881906580714921986,22677,3076,8796098,145904,2017-07-03 16:04:48+00:00
881666595344535552,47190,9653,8796098,145904,2017-07-03 00:11:11+00:00
881633300179243008,116,7,8796098,145904,2017-07-02 21:58:53+00:00
881536004380872706,46081,14464,8796098,145904,2017-07-02 15:32:16+00:00
881268444196462592,21643,4782,8796098,145904,2017-07-01 21:49:04+00:00
880935762899988482,15934,2532,8796098,145904,2017-06-30 23:47:07+00:00
880872448815771648,19819,3468,8796098,145904,2017-06-30 19:35:32+00:00
880465832366813184,26520,5626,8796098,145904,2017-06-29 16:39:47+00:00
880221127280381952,25112,3775,8796098,145904,2017-06-29 00:27:25+00:00
880095782870896641,25735,3931,8796098,145904,2017-06-28 16:09:20+00:00
879862464715927552,20840,3163,8796098,145904,2017-06-28 00:42:13+00:00
879674319642796034,292,10,8796098,145904,2017-06-27 12:14:36+00:00
879492040517615616,21890,2893,8796098,145904,2017-06-27 00:10:17+00:00
879415818425184262,98598,40232,8796098,145904,2017-06-26 19:07:24+00:00
879376492567855104,15676,2835,8796098,145904,2017-06-26 16:31:08+00:00
879130579576475649,0,6166,8796098,145904,2017-06-26 00:13:58+00:00
879050749262655488,21007,4262,8796098,145904,2017-06-25 18:56:45+00:00
879008229531029506,17722,2429,8796098,145904,2017-06-25 16:07:47+00:00
878776093423087618,18065,3710,8796098,145904,2017-06-25 00:45:22+00:00
878604707211726852,28090,6418,8796098,145904,2017-06-24 13:24:20+00:00
878404777348136964,0,1163,8796098,145904,2017-06-24 00:09:53+00:00
878316110768087041,0,6029,8796098,145904,2017-06-23 18:17:33+00:00
878281511006478336,7210,1163,8796098,145904,2017-06-23 16:00:04+00:00
878057613040115712,39253,6166,8796098,145904,2017-06-23 01:10:23+00:00
877736472329191424,73875,17188,8796098,145904,2017-06-22 03:54:17+00:00
877611172832227328,0,73,8796098,145904,2017-06-21 19:36:23+00:00
877556246731214848,21174,3452,8796098,145904,2017-06-21 15:58:08+00:00
877316821321428993,25566,4725,8796098,145904,2017-06-21 00:06:44+00:00
877201837425926144,25291,5061,8796098,145904,2017-06-20 16:29:50+00:00
876838120628539392,19316,3031,8796098,145904,2017-06-19 16:24:33+00:00
876537666061221889,22101,4268,8796098,145904,2017-06-18 20:30:39+00:00
876484053909872640,17541,2149,8796098,145904,2017-06-18 16:57:37+00:00
876120275196170240,26140,4242,8796098,145904,2017-06-17 16:52:05+00:00
875747767867523072,23498,3881,8796098,145904,2017-06-16 16:11:53+00:00
875144289856114688,20501,4462,8796098,145904,2017-06-15 00:13:52+00:00
875097192612077568,25629,5528,8796098,145904,2017-06-14 21:06:43+00:00
875021211251597312,23842,4291,8796098,145904,2017-06-14 16:04:48+00:00
874680097055178752,25992,4213,8796098,145904,2017-06-13 17:29:20+00:00
874434818259525634,0,13226,8796098,145904,2017-06-13 01:14:41+00:00
874296783580663808,24359,3748,8796098,145904,2017-06-12 16:06:11+00:00
874057562936811520,21257,3630,8796098,145904,2017-06-12 00:15:36+00:00
874012996292530176,32043,9334,8796098,145904,2017-06-11 21:18:31+00:00
873580283840344065,22679,3594,8796098,145904,2017-06-10 16:39:04+00:00
873337748698140672,0,1449,8796098,145904,2017-06-10 00:35:19+00:00
873213775632977920,6700,1449,8796098,145904,2017-06-09 16:22:42+00:00
872967104147763200,25517,4943,8796098,145904,2017-06-09 00:02:31+00:00
872820683541237760,13804,3402,8796098,145904,2017-06-08 14:20:41+00:00
872620804844003328,19420,3332,8796098,145904,2017-06-08 01:06:27+00:00
872486979161796608,38216,8268,8796098,145904,2017-06-07 16:14:40+00:00
872122724285648897,32162,7391,8796098,145904,2017-06-06 16:07:15+00:00
871879754684805121,35264,10034,8796098,145904,2017-06-06 00:01:46+00:00
871762521631449091,18962,3196,8796098,145904,2017-06-05 16:15:56+00:00
871515927908634625,18940,3187,8796098,145904,2017-06-04 23:56:03+00:00
871166179821445120,0,5237,8796098,145904,2017-06-04 00:46:17+00:00
871102520638267392,19646,5045,8796098,145904,2017-06-03 20:33:19+00:00
871032628920680449,21361,3507,8796098,145904,2017-06-03 15:55:36+00:00
870804317367881728,31615,5684,8796098,145904,2017-06-03 00:48:22+00:00
870726314365509632,114,3,8796098,145904,2017-06-02 19:38:25+00:00
870656317836468226,11599,2413,8796098,145904,2017-06-02 15:00:16+00:00
870374049280663552,78108,24359,8796098,145904,2017-06-01 20:18:38+00:00
870308999962521604,20617,3811,8796098,145904,2017-06-01 16:00:09+00:00
870063196459192321,34356,7639,8796098,145904,2017-05-31 23:43:25+00:00
869772420881756160,40067,9331,8796098,145904,2017-05-31 04:27:59+00:00
869702957897576449,26563,5804,8796098,145904,2017-05-30 23:51:58+00:00
869596645499047938,15035,2877,8796098,145904,2017-05-30 16:49:31+00:00
869227993411051520,19240,3478,8796098,145904,2017-05-29 16:24:37+00:00
868880397819494401,61638,13308,8796098,145904,2017-05-28 17:23:24+00:00
868639477480148993,0,1916,8796098,145904,2017-05-28 01:26:04+00:00
868622495443632128,25141,4890,8796098,145904,2017-05-28 00:18:35+00:00
868552278524837888,9500,1916,8796098,145904,2017-05-27 19:39:34+00:00
867900495410671616,22846,3859,8796098,145904,2017-05-26 00:29:37+00:00
867774946302451713,32062,6793,8796098,145904,2017-05-25 16:10:44+00:00
867421006826221569,15185,2303,8796098,145904,2017-05-24 16:44:18+00:00
867072653475098625,0,110,8796098,145904,2017-05-23 17:40:04+00:00
867051520902168576,30458,7300,8796098,145904,2017-05-23 16:16:06+00:00
866720684873056260,18923,4447,8795416,145902,2017-05-22 18:21:28+00:00
866686824827068416,18226,3235,8796098,145904,2017-05-22 16:06:55+00:00
866450705531457537,115639,32654,8796098,145904,2017-05-22 00:28:40+00:00
866334964761202691,49568,13226,8796098,145904,2017-05-21 16:48:45+00:00
866094527597207552,0,7780,8796098,145904,2017-05-21 00:53:21+00:00
865718153858494464,24314,5220,8796098,145904,2017-05-19 23:57:46+00:00
865359393868664832,25053,4649,8796098,145904,2017-05-19 00:12:11+00:00
865006731092295680,26571,7158,8795416,145902,2017-05-18 00:50:50+00:00
864873206498414592,30591,8091,8796098,145904,2017-05-17 16:00:15+00:00
864279568663928832,13822,2813,8796098,145904,2017-05-16 00:41:21+00:00
864197398364647424,28420,8239,8796098,145904,2017-05-15 19:14:50+00:00
863907417377173506,19535,3850,8796098,145904,2017-05-15 00:02:33+00:00
863553081350529029,14501,3912,8796098,145904,2017-05-14 00:34:33+00:00
863471782782697472,0,2268,8796099,145904,2017-05-13 19:11:30+00:00
863432100342583297,22581,4894,8796099,145904,2017-05-13 16:33:49+00:00
863427515083354112,2092,89,8796099,145904,2017-05-13 16:15:35+00:00
863079547188785154,8340,1037,8796099,145904,2017-05-12 17:12:53+00:00
863062471531167744,8027,2268,8796099,145904,2017-05-12 16:05:02+00:00
862831371563274240,18245,4812,8796099,145904,2017-05-12 00:46:44+00:00
862722525377298433,16265,3305,8796099,145904,2017-05-11 17:34:13+00:00
862457590147678208,19446,4612,8796099,145904,2017-05-11 00:01:27+00:00
862096992088072192,70546,21648,8796099,145904,2017-05-10 00:08:34+00:00
861383897657036800,34336,10025,8796099,145904,2017-05-08 00:54:59+00:00
861288531465048066,16347,3874,8796099,145904,2017-05-07 18:36:02+00:00
861005113778896900,15913,3574,8796099,145904,2017-05-06 23:49:50+00:00
860981674716409858,0,2011,8796099,145904,2017-05-06 22:16:42+00:00
860924035999428608,0,749,8796099,145904,2017-05-06 18:27:40+00:00
860563773140209665,7137,2011,8796099,145904,2017-05-05 18:36:06+00:00
860524505164394496,22553,4983,8796099,145904,2017-05-05 16:00:04+00:00
860276583193509888,17527,3295,8796099,145904,2017-05-04 23:34:55+00:00
860184849394610176,15913,5490,8796099,145904,2017-05-04 17:30:24+00:00
860177593139703809,0,29089,8796099,145904,2017-05-04 17:01:34+00:00
859924526012018688,18708,3861,8796099,145904,2017-05-04 00:15:58+00:00
859851578198683649,14751,3306,8796099,145904,2017-05-03 19:26:06+00:00
859607811541651456,17809,1473,8796099,145904,2017-05-03 03:17:27+00:00
859196978902773760,85793,28405,8796099,145904,2017-05-02 00:04:57+00:00
859074603037188101,32333,12847,8796099,145904,2017-05-01 15:58:40+00:00
858860390427611136,0,7660,8796099,145904,2017-05-01 01:47:28+00:00
858843525470990336,14924,3286,8796099,145904,2017-05-01 00:40:27+00:00
858471635011153920,20598,4590,8796099,145904,2017-04-30 00:02:42+00:00
858107933456039936,15098,2742,8796099,145904,2017-04-28 23:57:28+00:00
857989990357356544,15432,2455,8796099,145904,2017-04-28 16:08:49+00:00
857746408056729600,32854,10068,8796099,145904,2017-04-28 00:00:54+00:00
857393404942143489,5649,1557,8796099,145904,2017-04-27 00:38:11+00:00
857263160327368704,19263,4287,8796099,145904,2017-04-26 16:00:39+00:00
857214891891077121,215,17,8795417,145902,2017-04-26 12:48:51+00:00
857062103051644929,0,161,8796099,145904,2017-04-26 02:41:43+00:00
857029823797047296,18105,3775,8796099,145904,2017-04-26 00:33:27+00:00
856543823941562368,15700,2740,8796099,145904,2017-04-24 16:22:16+00:00
856526610513747968,11423,1784,8796099,145904,2017-04-24 15:13:52+00:00
856330835276025856,0,637,8796099,145904,2017-04-24 02:15:55+00:00
856288084350160898,493,15,8796099,145904,2017-04-23 23:26:03+00:00
856282028240666624,26717,5993,8796099,145904,2017-04-23 23:01:59+00:00
855862651834028034,324,24,8796099,145904,2017-04-22 19:15:32+00:00
855860136149123072,4735,934,8796099,145904,2017-04-22 19:05:32+00:00
855857698524602368,11453,2010,8796099,145904,2017-04-22 18:55:51+00:00
855851453814013952,44189,17223,8795417,145902,2017-04-22 18:31:02+00:00
855818117272018944,25722,5185,8796099,145904,2017-04-22 16:18:34+00:00
855459453768019968,28760,7868,8796099,145904,2017-04-21 16:33:22+00:00
855245323840757760,0,5690,8796099,145904,2017-04-21 02:22:29+00:00
855138241867124737,0,43,8796099,145904,2017-04-20 19:16:59+00:00
854732716440526848,21999,5809,8796099,145904,2017-04-19 16:25:34+00:00
854482394044301312,28327,6575,8796099,145904,2017-04-18 23:50:52+00:00
854365224396361728,18284,4504,8796099,145904,2017-04-18 16:05:17+00:00
854120357044912130,30992,7168,8796099,145904,2017-04-17 23:52:16+00:00
854010172552949760,15728,3025,8796099,145904,2017-04-17 16:34:26+00:00
853760880890318849,27713,5522,8796099,145904,2017-04-17 00:03:50+00:00
853639147608842240,33625,9662,8796099,145904,2017-04-16 16:00:07+00:00
853299958564483072,15043,3436,8796099,145904,2017-04-15 17:32:18+00:00
852936405516943360,0,1923,8796099,145904,2017-04-14 17:27:40+00:00
852912242202992640,8775,1745,8796099,145904,2017-04-14 15:51:39+00:00
852672615818899456,14501,2079,8796099,145904,2017-04-13 23:59:28+00:00
852553447878664193,15856,3347,8796099,145904,2017-04-13 16:05:56+00:00
852311364735569921,32289,9606,8796099,145904,2017-04-13 00:03:59+00:00
852226086759018497,19474,6624,8796099,145904,2017-04-12 18:25:07+00:00
852189679701164033,11169,1540,8796099,145904,2017-04-12 16:00:27+00:00
851861385021730816,0,19,8796099,145904,2017-04-11 18:15:55+00:00
851591660324737024,15871,3362,8796099,145904,2017-04-11 00:24:08+00:00
851464819735769094,23678,6841,8796099,145904,2017-04-10 16:00:07+00:00
851224888060895234,20206,5566,8796099,145904,2017-04-10 00:06:42+00:00
850753642995093505,30080,8837,8796099,145904,2017-04-08 16:54:09+00:00
850380195714523136,12805,2529,8796099,145904,2017-04-07 16:10:12+00:00
850333567704068097,3378,319,8796099,145904,2017-04-07 13:04:55+00:00
850145622816686080,15973,3688,8796099,145904,2017-04-07 00:38:06+00:00
850019790995546112,19951,4734,8796099,145904,2017-04-06 16:18:05+00:00
849776966551130114,29764,7373,8796099,145904,2017-04-06 00:13:11+00:00
849668094696017920,0,4816,8796099,145904,2017-04-05 17:00:34+00:00
849412302885593088,15539,3072,8796099,145904,2017-04-05 00:04:08+00:00
849336543269576704,11190,1849,8796099,145904,2017-04-04 19:03:06+00:00
849051919805034497,41467,8247,8796099,145904,2017-04-04 00:12:06+00:00
848690551926992896,24688,4216,8796099,145904,2017-04-03 00:16:10+00:00
848324959059550208,24216,4499,8796099,145904,2017-04-02 00:03:26+00:00
848213670039564288,8020,710,8796099,145904,2017-04-01 16:41:12+00:00
848212111729840128,16009,2959,8796099,145904,2017-04-01 16:35:01+00:00
847978865427394560,0,3172,8796099,145904,2017-04-01 01:08:10+00:00
847971574464610304,0,422,8796099,145904,2017-04-01 00:39:12+00:00
847962785489326080,23090,4946,8796099,145904,2017-04-01 00:04:17+00:00
847842811428974592,5335,1295,8796099,145904,2017-03-31 16:07:33+00:00
847617282490613760,6859,402,8796099,145904,2017-03-31 01:11:22+00:00
847606175596138505,18451,3352,8796099,145904,2017-03-31 00:27:14+00:00
847251039262605312,20151,4223,8796099,145904,2017-03-30 00:56:03+00:00
847157206088847362,19554,5729,8796099,145904,2017-03-29 18:43:12+00:00
847116187444137987,21107,3111,8796099,145904,2017-03-29 16:00:12+00:00
846874817362120707,19769,3844,8796099,145904,2017-03-29 00:01:05+00:00
846514051647705089,43871,11283,8796099,145904,2017-03-28 00:07:32+00:00
846505985330044928,13871,3006,8796099,145904,2017-03-27 23:35:28+00:00
846153765933735936,31083,8847,8796099,145904,2017-03-27 00:15:53+00:00
846139713627017216,30580,9822,8796099,145904,2017-03-26 23:20:02+00:00
846042936437604353,15720,2803,8796099,145904,2017-03-26 16:55:29+00:00
845812042753855489,28768,8518,8796099,145904,2017-03-26 01:38:00+00:00
845677943972139009,24825,4703,8795417,145902,2017-03-25 16:45:08+00:00
845397057150107648,7509,1764,8796099,145904,2017-03-24 22:08:59+00:00
845306882940190720,23004,5286,8796099,145904,2017-03-24 16:10:40+00:00
845098359547420673,0,7503,8796099,145904,2017-03-24 02:22:04+00:00
844979544864018432,13444,2507,8796099,145904,2017-03-23 18:29:57+00:00
844973813909606400,14861,3123,8796099,145904,2017-03-23 18:07:10+00:00
844580511645339650,16251,3061,8796099,145904,2017-03-22 16:04:20+00:00
844223788422217728,13482,2160,8796099,145904,2017-03-21 16:26:50+00:00
843981021012017153,14987,2899,8796099,145904,2017-03-21 00:22:10+00:00
843856843873095681,21184,4546,8796099,145904,2017-03-20 16:08:44+00:00
843604394117681152,16675,2694,8796099,145904,2017-03-19 23:25:35+00:00
843235543001513987,21257,5919,8796099,145904,2017-03-18 22:59:54+00:00
842846295480000512,15103,3584,8796099,145904,2017-03-17 21:13:10+00:00
842765311967449089,6648,1257,8796099,145904,2017-03-17 15:51:22+00:00
842535590457499648,17902,3454,8796099,145904,2017-03-17 00:38:32+00:00
842163532590374912,24148,5690,8796099,145904,2017-03-16 00:00:07+00:00
842115215311396866,13828,2989,8796099,145904,2017-03-15 20:48:07+00:00
841833993020538882,0,14827,8796099,145904,2017-03-15 02:10:39+00:00
841680585030541313,25473,7698,8796099,145904,2017-03-14 16:01:03+00:00
841439858740625411,12513,3632,8796099,145904,2017-03-14 00:04:30+00:00
841320156043304961,19610,5426,8796099,145904,2017-03-13 16:08:50+00:00
841314665196081154,15684,4583,8796099,145904,2017-03-13 15:47:01+00:00
841077006473256960,22640,5237,8796099,145904,2017-03-13 00:02:39+00:00
840761248237133825,0,1744,8796099,145904,2017-03-12 03:07:56+00:00
840728873075638272,0,15887,8796099,145904,2017-03-12 00:59:17+00:00
840698636975636481,172,2,8796099,145904,2017-03-11 22:59:09+00:00
840696689258311684,12177,962,8796099,145904,2017-03-11 22:51:24+00:00
840632337062862849,8916,1744,8796099,145904,2017-03-11 18:35:42+00:00
840370681858686976,16303,4493,8796099,145904,2017-03-11 01:15:58+00:00
840268004936019968,19099,5648,8796099,145904,2017-03-10 18:27:58+00:00
839990271299457024,13305,2249,8796099,145904,2017-03-10 00:04:21+00:00
839549326359670784,27239,7660,8796099,145904,2017-03-08 18:52:12+00:00
839290600511926273,0,141,8796099,145904,2017-03-08 01:44:07+00:00
839239871831150596,26899,6448,8796099,145904,2017-03-07 22:22:32+00:00
838952994649550848,19512,3948,8796099,145904,2017-03-07 03:22:35+00:00
838921590096166913,11062,2040,8796099,145904,2017-03-07 01:17:48+00:00
838916489579200512,0,35,8796099,145904,2017-03-07 00:57:32+00:00
838831947270979586,0,10888,8796099,145904,2017-03-06 19:21:35+00:00
838561493054533637,10872,1322,8796099,145904,2017-03-06 01:26:54+00:00
838476387338051585,22342,4719,8796099,145904,2017-03-05 19:48:43+00:00
838201503651401729,0,9944,8796099,145904,2017-03-05 01:36:26+00:00
838150277551247360,1662,328,8796099,145904,2017-03-04 22:12:52+00:00
838085839343206401,138,1,8796099,145904,2017-03-04 17:56:49+00:00
838083903487373313,17493,3098,8796099,145904,2017-03-04 17:49:08+00:00
837820167694528512,33883,7780,8796099,145904,2017-03-04 00:21:08+00:00
837482249356513284,3833,439,8796099,145904,2017-03-03 01:58:22+00:00
837471256429613056,12700,2255,8796099,145904,2017-03-03 01:14:41+00:00
837110210464448512,15970,2344,8796099,145904,2017-03-02 01:20:01+00:00
836989968035819520,12697,2276,8796099,145904,2017-03-01 17:22:13+00:00
836753516572119041,19231,4604,8796099,145904,2017-03-01 01:42:39+00:00
836677758902222849,12551,2207,8796099,145904,2017-02-28 20:41:37+00:00
836648853927522308,0,554,8796099,145904,2017-02-28 18:46:45+00:00
836397794269200385,0,27294,8796099,145904,2017-02-28 02:09:08+00:00
836380477523124226,14693,2968,8796099,145904,2017-02-28 01:00:19+00:00
836260088725786625,21213,4268,8796099,145904,2017-02-27 17:01:56+00:00
836001077879255040,18998,4222,8796099,145904,2017-02-26 23:52:43+00:00
835685285446955009,0,8072,8796099,145904,2017-02-26 02:57:52+00:00
835574547218894849,17723,3592,8796099,145904,2017-02-25 19:37:50+00:00
835536468978302976,0,1687,8796099,145904,2017-02-25 17:06:32+00:00
835309094223372289,0,20775,8796099,145904,2017-02-25 02:03:02+00:00
835297930240217089,16408,2987,8796099,145904,2017-02-25 01:18:40+00:00
835264098648616962,7709,1687,8796099,145904,2017-02-24 23:04:14+00:00
835246439529840640,2089,73,8796099,145904,2017-02-24 21:54:03+00:00
835172783151792128,26043,5731,8796099,145904,2017-02-24 17:01:22+00:00
835152434251116546,22305,2991,8796099,145904,2017-02-24 15:40:31+00:00
834931633769889797,10759,1627,8796100,145904,2017-02-24 01:03:08+00:00
834786237630337024,21284,5459,8796100,145904,2017-02-23 15:25:23+00:00
834574053763584002,13606,2522,8796100,145904,2017-02-23 01:22:14+00:00
834477809192075265,0,10573,8796100,145904,2017-02-22 18:59:48+00:00
834458053273591808,9589,1672,8796100,145904,2017-02-22 17:41:18+00:00
834209720923721728,20505,4725,8796100,145904,2017-02-22 01:14:30+00:00
834167344700198914,15770,3643,8796100,145904,2017-02-21 22:26:07+00:00
834089966724603904,10015,2121,8796100,145904,2017-02-21 17:18:39+00:00
834086379323871233,13030,2194,8796114,145903,2017-02-21 17:04:24+00:00
833863086058651648,13390,2397,8796114,145903,2017-02-21 02:17:06+00:00
833826103416520705,18014,3753,8796114,145903,2017-02-20 23:50:09+00:00
833732339549220864,0,221,8796114,145903,2017-02-20 17:37:34+00:00
833722901757046785,20755,3204,8796114,145903,2017-02-20 17:00:04+00:00
833479644947025920,14800,2039,8796114,145903,2017-02-20 00:53:27+00:00
833124694597443584,20150,4816,8796114,145903,2017-02-19 01:23:00+00:00
832998151111966721,13229,2194,8796114,145903,2017-02-18 17:00:10+00:00
832769181346996225,0,39,8796114,145903,2017-02-18 01:50:19+00:00
832757312314028032,16834,3606,8796113,145903,2017-02-18 01:03:09+00:00
832682457690300417,11854,2898,8796113,145903,2017-02-17 20:05:43+00:00
832645525019123713,2915,530,8796113,145903,2017-02-17 17:38:57+00:00
832636094638288896,15814,2771,8796113,145903,2017-02-17 17:01:29+00:00
832397543355072512,11942,2214,8796113,145903,2017-02-17 01:13:34+00:00
832369877331693569,17166,3172,8796113,145903,2017-02-16 23:23:38+00:00
832273440279240704,11336,2333,8796113,145903,2017-02-16 17:00:25+00:00
832215909146226688,0,6187,8796113,145903,2017-02-16 13:11:49+00:00
832215726631055365,0,9290,8796113,145903,2017-02-16 13:11:05+00:00
832088576586297345,62,2,8796113,145903,2017-02-16 04:45:50+00:00
832040443403784192,0,9597,8796113,145903,2017-02-16 01:34:34+00:00
832032802820481025,17836,4640,8796113,145903,2017-02-16 01:04:13+00:00
831939777352105988,23952,6118,8796113,145903,2017-02-15 18:54:34+00:00
831926988323639298,334,34,8796113,145903,2017-02-15 18:03:45+00:00
831911600680497154,27578,6484,8796113,145903,2017-02-15 17:02:36+00:00
831670449226514432,10420,1809,8796113,145903,2017-02-15 01:04:21+00:00
831650051525054464,7125,1923,8796113,145903,2017-02-14 23:43:18+00:00
831552930092285952,8958,2310,8796113,145903,2017-02-14 17:17:22+00:00
831322785565769729,9275,1547,8796113,145903,2017-02-14 02:02:51+00:00
831315979191906304,6536,1124,8796113,145903,2017-02-14 01:35:49+00:00
831309418084069378,11758,2462,8796113,145903,2017-02-14 01:09:44+00:00
831262627380748289,11901,2040,8796113,145903,2017-02-13 22:03:49+00:00
830956169170665475,7962,1495,8796113,145903,2017-02-13 01:46:03+00:00
830583320585068544,66756,16730,8796113,145903,2017-02-12 01:04:29+00:00
830173239259324417,0,5674,8795431,145902,2017-02-10 21:54:58+00:00
830097400375152640,9780,2932,8796113,145903,2017-02-10 16:53:37+00:00
829878982036299777,0,5005,8796113,145903,2017-02-10 02:25:42+00:00
829861396166877184,12232,1939,8796113,145903,2017-02-10 01:15:49+00:00
829501995190984704,31724,10573,8796113,145903,2017-02-09 01:27:41+00:00
829449946868879360,10467,2016,8796114,145903,2017-02-08 22:00:52+00:00
829141528400556032,24383,7335,8796114,145903,2017-02-08 01:35:19+00:00
829011960981237760,53149,16292,8796114,145903,2017-02-07 17:00:28+00:00
828801551087042563,0,3420,8796114,145903,2017-02-07 03:04:22+00:00
828770345708580865,25578,5859,8796114,145903,2017-02-07 01:00:22+00:00
828708714936930305,36515,11170,8796114,145903,2017-02-06 20:55:28+00:00
828650029636317184,9500,1345,8796114,145903,2017-02-06 17:02:17+00:00
828409743546925057,6348,1164,8796114,145903,2017-02-06 01:07:28+00:00
828408677031882754,7679,1291,8796114,145903,2017-02-06 01:03:14+00:00
828381636999917570,12582,2214,8796114,145903,2017-02-05 23:15:47+00:00
828376505180889089,7377,1071,8796114,145903,2017-02-05 22:55:23+00:00
828372645993398273,12575,2935,8796114,145903,2017-02-05 22:40:03+00:00
828361771580813312,2195,172,8796114,145903,2017-02-05 21:56:51+00:00
828046555563323392,11749,2877,8795432,145902,2017-02-05 01:04:17+00:00
828011680017821696,10359,2150,8796114,145903,2017-02-04 22:45:42+00:00
827933404142436356,20112,5247,8796114,145903,2017-02-04 17:34:40+00:00
827653905312006145,15538,3024,8796114,145903,2017-02-03 23:04:02+00:00
827600520311402496,7453,945,8796114,145903,2017-02-03 19:31:54+00:00
827324948884643840,15871,3049,8796114,145903,2017-02-03 01:16:53+00:00
827199976799354881,10587,2220,8796114,145903,2017-02-02 17:00:17+00:00
826958653328592898,21606,5005,8796114,145903,2017-02-02 01:01:21+00:00
826848821049180160,36423,10176,8796114,145903,2017-02-01 17:44:55+00:00
826615380357632002,0,3992,8796114,145903,2017-02-01 02:17:19+00:00
826598799820865537,5127,252,8796114,145903,2017-02-01 01:11:25+00:00
826598365270007810,10070,2340,8796114,145903,2017-02-01 01:09:42+00:00
826476773533745153,18435,4198,8796114,145903,2017-01-31 17:06:32+00:00
826240494070030336,13321,2617,8796114,145903,2017-01-31 01:27:39+00:00
826204788643753985,4893,926,8796114,145903,2017-01-30 23:05:46+00:00
826115272272650244,15679,3121,8796114,145903,2017-01-30 17:10:04+00:00
825876512159186944,10511,1871,8796114,145903,2017-01-30 01:21:19+00:00
825829644528148480,12769,2494,8796114,145903,2017-01-29 22:15:05+00:00
825535076884762624,57022,17601,8796114,145903,2017-01-29 02:44:34+00:00
825147591692263424,18335,4553,8796114,145903,2017-01-28 01:04:51+00:00
825120256414846976,0,1257,8796114,145903,2017-01-27 23:16:13+00:00
825026590719483904,6322,1257,8796114,145903,2017-01-27 17:04:02+00:00
824796380199809024,0,5508,8796114,145903,2017-01-27 01:49:15+00:00
824775126675836928,14946,3526,8796114,145903,2017-01-27 00:24:48+00:00
824663926340194305,10559,1781,8796114,145903,2017-01-26 17:02:56+00:00
824325613288833024,11878,10559,8796114,145903,2017-01-25 18:38:36+00:00
824297048279236611,15111,3872,8796114,145903,2017-01-25 16:45:05+00:00
824025158776213504,4841,603,8796114,145903,2017-01-24 22:44:42+00:00
823939628516474880,10656,2716,8796114,145903,2017-01-24 17:04:50+00:00
823719002937630720,0,11233,8796114,145903,2017-01-24 02:28:08+00:00
823699002998870016,14040,2532,8796114,145903,2017-01-24 01:08:40+00:00
823581115634085888,13072,2631,8796114,145903,2017-01-23 17:20:14+00:00
823333489516937216,701,25,8796114,145903,2017-01-23 00:56:15+00:00
823322678127919110,15785,4038,8796114,145903,2017-01-23 00:13:17+00:00
823269594223824897,0,9923,8796114,145903,2017-01-22 20:42:21+00:00
822975315408461824,17396,3464,8796114,145903,2017-01-22 01:12:59+00:00
822872901745569793,132126,43426,8796114,145903,2017-01-21 18:26:02+00:00
822859134160621569,13315,2286,8796114,145903,2017-01-21 17:31:20+00:00
822647212903690241,0,6431,8796114,145903,2017-01-21 03:29:14+00:00
822610361945911296,14879,2968,8796114,145903,2017-01-21 01:02:48+00:00
822489057087389700,18248,6431,8796114,145903,2017-01-20 17:00:46+00:00
822462944365645825,28150,14376,8796114,145903,2017-01-20 15:17:01+00:00
822244816520155136,35104,9923,8796114,145903,2017-01-20 00:50:15+00:00
822163064745328640,0,4788,8796114,145903,2017-01-19 19:25:24+00:00
821886076407029760,11367,2318,8796114,145903,2017-01-19 01:04:45+00:00
821813639212650496,0,3373,8796114,145903,2017-01-18 20:16:54+00:00
821765923262631936,8449,1667,8796114,145903,2017-01-18 17:07:18+00:00
821522889702862852,8069,1767,8796114,145903,2017-01-18 01:01:34+00:00
821421320206483457,0,5617,8796114,145903,2017-01-17 18:17:58+00:00
821407182352777218,11822,4353,8796114,145903,2017-01-17 17:21:47+00:00
821153421864615936,256,10,8796114,145903,2017-01-17 00:33:26+00:00
821149554670182400,8681,1992,8796114,145903,2017-01-17 00:18:04+00:00
821107785811234820,9650,2145,8796114,145903,2017-01-16 21:32:06+00:00
821044531881721856,12733,2298,8796114,145903,2017-01-16 17:20:45+00:00
820837357901512704,0,6772,8796114,145903,2017-01-16 03:37:31+00:00
820749716845686786,31714,9944,8796114,145903,2017-01-15 21:49:15+00:00
820690176645140481,12274,3250,8796114,145903,2017-01-15 17:52:40+00:00
820494788566847489,0,567,8796114,145903,2017-01-15 04:56:16+00:00
820446719150292993,0,2583,8796114,145903,2017-01-15 01:45:15+00:00
820314633777061888,3365,567,8796114,145903,2017-01-14 17:00:24+00:00
820078625395449857,19931,6328,8796114,145903,2017-01-14 01:22:35+00:00
820013781606658049,0,1181,8796114,145903,2017-01-13 21:04:55+00:00
819952236453363712,5360,1181,8796114,145903,2017-01-13 17:00:21+00:00
